repeat,fold,scoring,model,model_label,best_c,best_weight,roc_auc,f1,accuracy,precision,recall,brier,ece
5,1,neg_log_loss,orig_sleep_pa,Original: Sleep + PA,1.0,None,0.9794721407624633,0.9523809523809523,0.96,0.9375,0.967741935483871,0.03991238918756083,0.040991976740553236
5,1,neg_log_loss,orig_sleep_hr,Original: Sleep + HR,0.1,None,0.9809384164222874,0.9523809523809523,0.96,0.9375,0.967741935483871,0.04142303790555876,0.06861425417635375
5,1,neg_log_loss,orig_quality_pa,Original: Quality + PA,1.0,None,0.9776392961876833,0.9523809523809523,0.96,0.9375,0.967741935483871,0.03861808102997996,0.03907514911719236
5,1,neg_log_loss,compressed,Compressed Derived,0.1,None,0.9813049853372434,0.9523809523809523,0.96,0.9375,0.967741935483871,0.04044469158748858,0.06099488964855194
5,1,neg_log_loss,enhanced,Compressed + Interaction,0.1,None,0.9813049853372434,0.9523809523809523,0.96,0.9375,0.967741935483871,0.03939590838497766,0.05505945134590752
5,2,neg_log_loss,orig_quality_hr,Original: Quality + HR,0.1,None,0.937683284457478,0.8852459016393442,0.9066666666666666,0.9,0.8709677419354839,0.0777614485566949,0.1004102590467
5,2,neg_log_loss,orig_sleep_pa,Original: Sleep + PA,0.1,None,0.9428152492668621,0.8852459016393442,0.9066666666666666,0.9,0.8709677419354839,0.08534022258484177,0.1036579022616208
5,2,neg_log_loss,orig_sleep_hr,Original: Sleep + HR,0.1,None,0.9303519061583577,0.8852459016393442,0.9066666666666666,0.9,0.8709677419354839,0.0848039705757049,0.09601091394117198
5,2,neg_log_loss,orig_quality_pa,Original: Quality + PA,0.1,None,0.9450146627565982,0.8852459016393442,0.9066666666666666,0.9,0.8709677419354839,0.07773545326752783,0.09820064588535848
5,2,neg_log_loss,compressed,Compressed Derived,0.1,None,0.9391495601173021,0.8852459016393442,0.9066666666666666,0.9,0.8709677419354839,0.08008922786336016,0.10523564620566875
5,2,neg_log_loss,enhanced,Compressed + Interaction,0.1,None,0.9391495601173021,0.8852459016393442,0.9066666666666666,0.9,0.8709677419354839,0.07864981460236423,0.09639497989844668
5,3,neg_log_loss,orig_quality_hr,Original: Quality + HR,1.0,None,0.9032258064516129,0.8955223880597015,0.9054054054054054,0.8333333333333334,0.967741935483871,0.09705193493303145,0.09860491255631625
5,3,neg_log_loss,orig_sleep_pa,Original: Sleep + PA,1.0,None,0.8972243060765192,0.8955223880597015,0.9054054054054054,0.8333333333333334,0.967741935483871,0.10021661234328368,0.11960784187568298
5,3,neg_log_loss,orig_sleep_hr,Original: Sleep + HR,1.0,None,0.9024756189047262,0.8955223880597015,0.9054054054054054,0.8333333333333334,0.967741935483871,0.09975100574994226,0.11606011755125294
5,3,neg_log_loss,orig_quality_pa,Original: Quality + PA,1.0,None,0.9032258064516129,0.8955223880597015,0.9054054054054054,0.8333333333333334,0.967741935483871,0.09648036562877856,0.0981863535824756
5,3,neg_log_loss,compressed,Compressed Derived,1.0,None,0.9024756189047262,0.8695652173913043,0.8783783783783784,0.7894736842105263,0.967741935483871,0.1011865730140731,0.11365409400243195
5,3,neg_log_loss,enhanced,Compressed + Interaction,1.0,None,0.905476369092273,0.8695652173913043,0.8783783783783784,0.7894736842105263,0.967741935483871,0.10153239660663642,0.11691459325006132
5,4,neg_log_loss,orig_quality_hr,Original: Quality + HR,1.0,None,0.9189797449362341,0.8888888888888888,0.9054054054054054,0.875,0.9032258064516129,0.06947092105333937,0.08624573693267541
5,4,neg_log_loss,orig_sleep_pa,Original: Sleep + PA,0.1,None,0.940735183795949,0.8888888888888888,0.9054054054054054,0.875,0.9032258064516129,0.0794920812933108,0.08789946463551916
5,4,neg_log_loss,orig_sleep_hr,Original: Sleep + HR,1.0,None,0.9444861215303827,0.8888888888888888,0.9054054054054054,0.875,0.9032258064516129,0.0779799459719173,0.09280343728144165
5,4,neg_log_loss,orig_quality_pa,Original: Quality + PA,0.1,None,0.918979744936234,0.8888888888888888,0.9054054054054054,0.875,0.9032258064516129,0.07464699340008757,0.0928571764953357
5,4,neg_log_loss,compressed,Compressed Derived,0.1,None,0.9212303075768943,0.8888888888888888,0.9054054054054054,0.875,0.9032258064516129,0.07560131331452921,0.1195796718938561
5,4,neg_log_loss,enhanced,Compressed + Interaction,0.1,None,0.9212303075768942,0.8888888888888888,0.9054054054054054,0.875,0.9032258064516129,0.07643076956767154,0.11231306388827834
5,5,neg_log_loss,orig_quality_hr,Original: Quality + HR,0.1,None,0.9218637992831541,0.8571428571428571,0.8947368421052632,0.96,0.7741935483870968,0.0816698349895165,0.08671528316222263
5,5,neg_log_loss,orig_sleep_pa,Original: Sleep + PA,1.0,None,0.8903225806451613,0.8571428571428571,0.8947368421052632,0.96,0.7741935483870968,0.09403449464693217,0.10130659815497281
5,5,neg_log_loss,orig_sleep_hr,Original: Sleep + HR,0.1,None,0.9082437275985664,0.8571428571428571,0.8947368421052632,0.96,0.7741935483870968,0.08753893730274906,0.07917666139377803
5,5,neg_log_loss,orig_quality_pa,Original: Quality + PA,1.0,None,0.888888888888889,0.896551724137931,0.9210526315789473,0.9629629629629629,0.8387096774193549,0.0821003693676724,0.09454656482697696
5,5,neg_log_loss,compressed,Compressed Derived,0.1,None,0.8946236559139784,0.8571428571428571,0.8947368421052632,0.96,0.7741935483870968,0.08790107214848945,0.10261739222771862
5,5,neg_log_loss,enhanced,Compressed + Interaction,0.1,None,0.8946236559139784,0.8571428571428571,0.8947368421052632,0.96,0.7741935483870968,0.08955077224360125,0.09907084666313679
6,1,neg_log_loss,orig_quality_hr,Original: Quality + HR,1.0,None,0.9545454545454546,0.8888888888888888,0.9066666666666666,0.875,0.9032258064516129,0.07007791830549912,0.042365753119511636
6,1,neg_log_loss,orig_sleep_pa,Original: Sleep + PA,0.1,None,0.9574780058651026,0.8888888888888888,0.9066666666666666,0.875,0.9032258064516129,0.07678814435283197,0.04991097380955916
6,1,neg_log_loss,orig_sleep_hr,Original: Sleep + HR,0.1,None,0.9589442815249266,0.8888888888888888,0.9066666666666666,0.875,0.9032258064516129,0.07334259481268424,0.028367901668310366
6,1,neg_log_loss,orig_quality_pa,Original: Quality + PA,0.1,None,0.9545454545454546,0.8888888888888888,0.9066666666666666,0.875,0.9032258064516129,0.07132527510699059,0.0384306117537424
6,1,neg_log_loss,compressed,Compressed Derived,1.0,None,0.9472140762463342,0.8888888888888888,0.9066666666666666,0.875,0.9032258064516129,0.07391156932334216,0.06004370281591541
6,1,neg_log_loss,enhanced,Compressed + Interaction,0.1,None,0.9567448680351907,0.8888888888888888,0.9066666666666666,0.875,0.9032258064516129,0.07601297683708572,0.01731761463217719
6,2,neg_log_loss,orig_quality_hr,Original: Quality + HR,1.0,None,0.9534457478005864,0.9230769230769231,0.9333333333333333,0.8823529411764706,0.967741935483871,0.06643923471855247,0.05718851872465948
6,2,neg_log_loss,orig_sleep_pa,Original: Sleep + PA,0.1,None,0.9292521994134897,0.8955223880597015,0.9066666666666666,0.8333333333333334,0.967741935483871,0.07919207463564013,0.09265379119377778
6,2,neg_log_loss,orig_sleep_hr,Original: Sleep + HR,1.0,None,0.9424486803519061,0.8955223880597015,0.9066666666666666,0.8333333333333334,0.967741935483871,0.0729724863786388,0.07678218808181753
6,2,neg_log_loss,orig_quality_pa,Original: Quality + PA,0.1,None,0.938782991202346,0.8955223880597015,0.9066666666666666,0.8333333333333334,0.967741935483871,0.07515236290514966,0.10180600623341335
6,2,neg_log_loss,compressed,Compressed Derived,0.1,None,0.9292521994134897,0.9230769230769231,0.9333333333333333,0.8823529411764706,0.967741935483871,0.07792674794155613,0.08593636116134509
6,2,neg_log_loss,enhanced,Compressed + Interaction,0.1,None,0.9299853372434017,0.8955223880597015,0.9066666666666666,0.8333333333333334,0.967741935483871,0.07509756500071338,0.07235360170332925
6,3,neg_log_loss,orig_quality_hr,Original: Quality + HR,0.1,None,0.9568642160540136,0.9,0.918918918918919,0.9310344827586207,0.8709677419354839,0.07698879588698189,0.10257194338905629
6,3,neg_log_loss,orig_sleep_pa,Original: Sleep + PA,0.1,None,0.9546136534133534,0.9,0.918918918918919,0.9310344827586207,0.8709677419354839,0.08122935674821033,0.11474408450604563
6,3,neg_log_loss,orig_sleep_hr,Original: Sleep + HR,0.1,None,0.9591147786946738,0.9,0.918918918918919,0.9310344827586207,0.8709677419354839,0.07820079420729065,0.10685867339742207
6,3,neg_log_loss,orig_quality_pa,Original: Quality + PA,0.1,None,0.9591147786946737,0.9,0.918918918918919,0.9310344827586207,0.8709677419354839,0.08038124053021777,0.11047264787777838
6,3,neg_log_loss,compressed,Compressed Derived,0.1,None,0.9598649662415604,0.9,0.918918918918919,0.9310344827586207,0.8709677419354839,0.07481300742834446,0.08668184174509239
6,3,neg_log_loss,enhanced,Compressed + Interaction,0.1,None,0.9598649662415604,0.9,0.918918918918919,0.9310344827586207,0.8709677419354839,0.07303339314411612,0.0777830484907507
6,4,neg_log_loss,orig_quality_hr,Original: Quality + HR,1.0,None,0.9154121863799283,0.9333333333333333,0.9473684210526315,0.9655172413793104,0.9032258064516129,0.07280232892175044,0.09135513195782716
6,4,neg_log_loss,orig_sleep_pa,Original: Sleep + PA,1.0,None,0.9075268817204303,0.896551724137931,0.9210526315789473,0.9629629629629629,0.8387096774193549,0.09192493987449198,0.11127908135315955
6,4,neg_log_loss,orig_sleep_hr,Original: Sleep + HR,1.0,None,0.9132616487455197,0.896551724137931,0.9210526315789473,0.9629629629629629,0.8387096774193549,0.08543748105434855,0.1074154842081954
6,4,neg_log_loss,orig_quality_pa,Original: Quality + PA,1.0,None,0.9168458781362007,0.896551724137931,0.9210526315789473,0.9629629629629629,0.8387096774193549,0.07496656661201093,0.10338688454564132
6,4,neg_log_loss,compressed,Compressed Derived,0.1,None,0.9139784946236561,0.896551724137931,0.9210526315789473,0.9629629629629629,0.8387096774193549,0.08298887257034372,0.12204348242912975
6,4,neg_log_loss,enhanced,Compressed + Interaction,0.1,None,0.9125448028673836,0.8666666666666667,0.8947368421052632,0.896551724137931,0.8387096774193549,0.08556840277658953,0.11023730237364952
6,5,neg_log_loss,orig_quality_hr,Original: Quality + HR,1.0,None,0.9317329332333084,0.9032258064516129,0.918918918918919,0.9032258064516129,0.9032258064516129,0.073551875312264,0.0792435722800409
6,5,neg_log_loss,orig_sleep_pa,Original: Sleep + PA,1.0,None,0.9414853713428357,0.9032258064516129,0.918918918918919,0.9032258064516129,0.9032258064516129,0.0731788253642875,0.04961688285498594
6,5,neg_log_loss,orig_sleep_hr,Original: Sleep + HR,1.0,None,0.9234808702175544,0.9032258064516129,0.918918918918919,0.9032258064516129,0.9032258064516129,0.07612069296046094,0.0406141344003378
6,5,neg_log_loss,orig_quality_pa,Original: Quality + PA,1.0,None,0.9309827456864216,0.9032258064516129,0.918918918918919,0.9032258064516129,0.9032258064516129,0.07052404322980727,0.06143603839576674
6,5,neg_log_loss,compressed,Compressed Derived,1.0,None,0.9369842460615154,0.9032258064516129,0.918918918918919,0.9032258064516129,0.9032258064516129,0.07342351125999495,0.08645982762700354
6,5,neg_log_loss,enhanced,Compressed + Interaction,0.1,None,0.9279819954988747,0.9032258064516129,0.918918918918919,0.9032258064516129,0.9032258064516129,0.07543177802730382,0.04185705020142143
7,1,neg_log_loss,orig_quality_hr,Original: Quality + HR,1.0,balanced,0.9615102639296188,0.8955223880597015,0.9066666666666666,0.8333333333333334,0.967741935483871,0.06259992321179646,0.05349122410534138
7,1,neg_log_loss,orig_sleep_pa,Original: Sleep + PA,0.1,None,0.9736070381231671,0.8955223880597015,0.9066666666666666,0.8333333333333334,0.967741935483871,0.06265419453807688,0.0871203780124308
7,1,neg_log_loss,orig_sleep_hr,Original: Sleep + HR,0.1,None,0.9736070381231672,0.8955223880597015,0.9066666666666666,0.8333333333333334,0.967741935483871,0.06338582733130796,0.09676182801501886
7,1,neg_log_loss,orig_quality_pa,Original: Quality + PA,0.1,None,0.9717741935483871,0.8955223880597015,0.9066666666666666,0.8333333333333334,0.967741935483871,0.06096970434931829,0.0845533762569695
7,1,neg_log_loss,compressed,Compressed Derived,1.0,None,0.9541788856304986,0.8955223880597015,0.9066666666666666,0.8333333333333334,0.967741935483871,0.06965231299568025,0.059790466715939
7,1,neg_log_loss,enhanced,Compressed + Interaction,1.0,None,0.9395161290322581,0.8955223880597015,0.9066666666666666,0.8333333333333334,0.967741935483871,0.07204177032132675,0.050294479461218185
7,2,neg_log_loss,orig_quality_hr,Original: Quality + HR,0.1,balanced,0.9534457478005864,0.9180327868852459,0.9333333333333333,0.9333333333333333,0.9032258064516129,0.06375602399943862,0.07682088873991541
7,2,neg_log_loss,orig_sleep_pa,Original: Sleep + PA,0.1,None,0.9362170087976539,0.9180327868852459,0.9333333333333333,0.9333333333333333,0.9032258064516129,0.07202565208619251,0.07181997498598794
7,2,neg_log_loss,orig_sleep_hr,Original: Sleep + HR,0.1,balanced,0.9464809384164223,0.9180327868852459,0.9333333333333333,0.9333333333333333,0.9032258064516129,0.06402700633494708,0.08504748363192176
7,2,neg_log_loss,orig_quality_pa,Original: Quality + PA,0.1,None,0.9424486803519061,0.9180327868852459,0.9333333333333333,0.9333333333333333,0.9032258064516129,0.07057470238784572,0.07877849889177975
7,2,neg_log_loss,compressed,Compressed Derived,0.1,balanced,0.9497800586510264,0.9180327868852459,0.9333333333333333,0.9333333333333333,0.9032258064516129,0.06462399218706386,0.08432605275800588
7,2,neg_log_loss,enhanced,Compressed + Interaction,0.1,balanced,0.9497800586510264,0.9180327868852459,0.9333333333333333,0.9333333333333333,0.9032258064516129,0.06230197909493345,0.08009147252555504
7,3,neg_log_loss,orig_quality_hr,Original: Quality + HR,1.0,balanced,0.8548387096774194,0.8333333333333334,0.868421052631579,0.8620689655172413,0.8064516129032258,0.11980377189293603,0.07124197709612787
7,3,neg_log_loss,orig_sleep_pa,Original: Sleep + PA,1.0,None,0.8587813620071685,0.8333333333333334,0.868421052631579,0.8620689655172413,0.8064516129032258,0.12591855018193243,0.11554260470545208
7,3,neg_log_loss,orig_sleep_hr,Original: Sleep + HR,1.0,balanced,0.8559139784946238,0.8333333333333334,0.868421052631579,0.8620689655172413,0.8064516129032258,0.12343038209542968,0.10578226272687447
7,3,neg_log_loss,orig_quality_pa,Original: Quality + PA,1.0,None,0.8749103942652331,0.8333333333333334,0.868421052631579,0.8620689655172413,0.8064516129032258,0.11929504771873564,0.08854905932129613
7,3,neg_log_loss,compressed,Compressed Derived,0.1,None,0.853405017921147,0.8333333333333334,0.868421052631579,0.8620689655172413,0.8064516129032258,0.12387410985906043,0.09112526232264931
7,3,neg_log_loss,enhanced,Compressed + Interaction,0.1,None,0.853405017921147,0.8333333333333334,0.868421052631579,0.8620689655172413,0.8064516129032258,0.12220148199088782,0.09577265225400378
7,4,neg_log_loss,orig_quality_hr,Original: Quality + HR,1.0,None,0.9613653413353339,0.9117647058823529,0.918918918918919,0.8378378378378378,1.0,0.07188105117461885,0.09022646029379883
7,4,neg_log_loss,orig_sleep_pa,Original: Sleep + PA,0.1,None,0.9493623405851462,0.8787878787878788,0.8918918918918919,0.8285714285714286,0.9354838709677419,0.08598015758755663,0.08272709174845884
7,4,neg_log_loss,orig_sleep_hr,Original: Sleep + HR,1.0,None,0.95536384096024,0.9117647058823529,0.918918918918919,0.8378378378378378,1.0,0.08136125062010291,0.08769795020304208
7,4,neg_log_loss,orig_quality_pa,Original: Quality + PA,1.0,None,0.9613653413353339,0.9117647058823529,0.918918918918919,0.8378378378378378,1.0,0.07056089128919656,0.08430380881631085
7,4,neg_log_loss,compressed,Compressed Derived,1.0,None,0.9598649662415604,0.9117647058823529,0.918918918918919,0.8378378378378378,1.0,0.07587972034729869,0.09634546942734354
7,4,neg_log_loss,enhanced,Compressed + Interaction,0.1,None,0.9591147786946737,0.8787878787878788,0.8918918918918919,0.8285714285714286,0.9354838709677419,0.08142808848881791,0.08845812641904677
7,5,neg_log_loss,orig_quality_hr,Original: Quality + HR,0.1,None,0.9636159039759941,0.9310344827586207,0.9459459459459459,1.0,0.8709677419354839,0.055939868473071044,0.10899359495024186
7,5,neg_log_loss,orig_sleep_pa,Original: Sleep + PA,1.0,None,0.9531132783195799,0.9310344827586207,0.9459459459459459,1.0,0.8709677419354839,0.05817190295507555,0.10041316309606606
7,5,neg_log_loss,orig_sleep_hr,Original: Sleep + HR,0.1,None,0.9628657164291073,0.9310344827586207,0.9459459459459459,1.0,0.8709677419354839,0.05987693658296063,0.10125117517983476
7,5,neg_log_loss,orig_quality_pa,Original: Quality + PA,1.0,None,0.9673668417104276,0.9310344827586207,0.9459459459459459,1.0,0.8709677419354839,0.04917115497196086,0.10731534037939257
7,5,neg_log_loss,compressed,Compressed Derived,0.1,None,0.9606151537884472,0.9310344827586207,0.9459459459459459,1.0,0.8709677419354839,0.060510082923139946,0.11000845361002334
7,5,neg_log_loss,enhanced,Compressed + Interaction,0.1,None,0.9606151537884471,0.9310344827586207,0.9459459459459459,1.0,0.8709677419354839,0.059835031913345584,0.10476562764953504
8,1,neg_log_loss,orig_quality_hr,Original: Quality + HR,1.0,None,0.9178885630498533,0.8666666666666667,0.8933333333333333,0.896551724137931,0.8387096774193549,0.10192191585252065,0.04532676842957742
8,1,neg_log_loss,orig_sleep_pa,Original: Sleep + PA,0.1,None,0.9138563049853373,0.8387096774193549,0.8666666666666667,0.8387096774193549,0.8387096774193549,0.10611377431506454,0.08584713397037612
8,1,neg_log_loss,orig_sleep_hr,Original: Sleep + HR,0.1,None,0.9131231671554252,0.8387096774193549,0.8666666666666667,0.8387096774193549,0.8387096774193549,0.10345286829484258,0.07094753860833412
8,1,neg_log_loss,orig_quality_pa,Original: Quality + PA,1.0,None,0.9149560117302052,0.8387096774193549,0.8666666666666667,0.8387096774193549,0.8387096774193549,0.1054676180470269,0.07508201362613953
8,1,neg_log_loss,compressed,Compressed Derived,0.1,None,0.9160557184750733,0.8387096774193549,0.8666666666666667,0.8387096774193549,0.8387096774193549,0.10093655824855488,0.024102158605199656
8,1,neg_log_loss,enhanced,Compressed + Interaction,0.1,None,0.9160557184750733,0.8387096774193549,0.8666666666666667,0.8387096774193549,0.8387096774193549,0.10325650732991219,0.02636821508360429
8,2,neg_log_loss,orig_quality_hr,Original: Quality + HR,0.1,None,0.9962490622655664,0.9491525423728814,0.9594594594594594,1.0,0.9032258064516129,0.041355741097142885,0.12229969556020082
8,2,neg_log_loss,orig_sleep_pa,Original: Sleep + PA,0.1,None,0.9977494373593397,0.9491525423728814,0.9594594594594594,1.0,0.9032258064516129,0.050478113743031225,0.13982776846020745
8,2,neg_log_loss,orig_sleep_hr,Original: Sleep + HR,0.1,None,0.9977494373593399,0.9491525423728814,0.9594594594594594,1.0,0.9032258064516129,0.04679368033099194,0.13280062132105094
8,2,neg_log_loss,orig_quality_pa,Original: Quality + PA,0.1,None,0.9977494373593397,0.9491525423728814,0.9594594594594594,1.0,0.9032258064516129,0.04294588539365164,0.13229311206936303
8,2,neg_log_loss,compressed,Compressed Derived,0.1,None,0.9977494373593399,0.9491525423728814,0.9594594594594594,1.0,0.9032258064516129,0.044667890542917,0.12343343779200175
8,2,neg_log_loss,enhanced,Compressed + Interaction,0.1,None,0.9977494373593399,0.9491525423728814,0.9594594594594594,1.0,0.9032258064516129,0.043070268092951704,0.11736133574615443
8,3,neg_log_loss,orig_quality_hr,Original: Quality + HR,0.1,None,0.9283570892723181,0.8923076923076924,0.9054054054054054,0.8529411764705882,0.9354838709677419,0.07644475269138203,0.08598818366096811
8,3,neg_log_loss,orig_sleep_pa,Original: Sleep + PA,0.1,None,0.9347336834208552,0.8923076923076924,0.9054054054054054,0.8529411764705882,0.9354838709677419,0.07987448592526473,0.10321814798631115
8,3,neg_log_loss,orig_sleep_hr,Original: Sleep + HR,0.1,None,0.937734433608402,0.8923076923076924,0.9054054054054054,0.8529411764705882,0.9354838709677419,0.07715514221326507,0.09416129216964728
8,3,neg_log_loss,orig_quality_pa,Original: Quality + PA,0.1,None,0.9291072768192048,0.8923076923076924,0.9054054054054054,0.8529411764705882,0.9354838709677419,0.0787511695055928,0.05848593730271083
8,3,neg_log_loss,compressed,Compressed Derived,0.1,None,0.9377344336084021,0.9206349206349206,0.9324324324324325,0.90625,0.9354838709677419,0.0773526626240628,0.10064451768682134
8,3,neg_log_loss,enhanced,Compressed + Interaction,0.1,None,0.9174793698424606,0.8923076923076924,0.9054054054054054,0.8529411764705882,0.9354838709677419,0.07583485169782897,0.07994231716687979
8,4,neg_log_loss,orig_quality_hr,Original: Quality + HR,10.0,None,0.9292521994134898,0.9230769230769231,0.9333333333333333,0.8823529411764706,0.967741935483871,0.07351054433010978,0.07254979462929376
8,4,neg_log_loss,orig_sleep_pa,Original: Sleep + PA,1.0,None,0.9285190615835778,0.8888888888888888,0.9066666666666666,0.875,0.9032258064516129,0.08733751964728785,0.08949027048208594
8,4,neg_log_loss,orig_sleep_hr,Original: Sleep + HR,1.0,None,0.9314516129032259,0.8888888888888888,0.9066666666666666,0.875,0.9032258064516129,0.08286591302041144,0.07846032472762444
8,4,neg_log_loss,orig_quality_pa,Original: Quality + PA,1.0,None,0.9292521994134897,0.9230769230769231,0.9333333333333333,0.8823529411764706,0.967741935483871,0.07416014080911013,0.07432002115802011
8,4,neg_log_loss,compressed,Compressed Derived,0.1,None,0.9321847507331378,0.8888888888888888,0.9066666666666666,0.875,0.9032258064516129,0.07962350015381364,0.0676505930150277
8,4,neg_log_loss,enhanced,Compressed + Interaction,0.1,None,0.9292521994134898,0.8888888888888888,0.9066666666666666,0.875,0.9032258064516129,0.08183689981845675,0.07238215446827174
8,5,neg_log_loss,orig_quality_hr,Original: Quality + HR,1.0,None,0.9139784946236559,0.8888888888888888,0.9078947368421053,0.875,0.9032258064516129,0.08277376694174754,0.07531964883369463
8,5,neg_log_loss,orig_sleep_pa,Original: Sleep + PA,0.1,None,0.9419354838709678,0.8888888888888888,0.9078947368421053,0.875,0.9032258064516129,0.07679955056922658,0.0752470113283451
8,5,neg_log_loss,orig_sleep_hr,Original: Sleep + HR,0.1,None,0.8903225806451613,0.8888888888888888,0.9078947368421053,0.875,0.9032258064516129,0.09221848865768315,0.051682848069716604
8,5,neg_log_loss,orig_quality_pa,Original: Quality + PA,0.1,None,0.9326164874551971,0.8888888888888888,0.9078947368421053,0.875,0.9032258064516129,0.07556012950689023,0.12114836754285632
8,5,neg_log_loss,compressed,Compressed Derived,0.1,None,0.9025089605734767,0.8888888888888888,0.9078947368421053,0.875,0.9032258064516129,0.08941527468859922,0.08370818970655722
8,5,neg_log_loss,enhanced,Compressed + Interaction,0.1,None,0.9075268817204302,0.8888888888888888,0.9078947368421053,0.875,0.9032258064516129,0.0866919242602956,0.09556127339048634
